Unnamed: 0,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,SMA_10,EMA_10,RSI,MACD
993,AAPL,2019-05-07 00:00:00+00:00,202.86,207.4175,200.825,205.88,38763698,199.69427375900003,204.1806518161,197.6910308965,202.6671452307,38763698,0.0,1.0,206.478,206.11369113550217,52.81348616760835,4.27882795143131
994,AAPL,2019-05-08 00:00:00+00:00,202.9,205.34,201.75,201.9,26339504,199.7336495401,202.1355721861,198.601595834,198.749255013,26339504,0.0,1.0,206.052,205.52938365631996,52.87215311195283,3.741548317821554
995,AAPL,2019-05-09 00:00:00+00:00,200.72,201.68,196.66,200.4,34908607,197.5876694711,198.5326882171,193.5910276913,197.2726632225,34908607,0.0,1.0,205.596,204.65495026426177,49.276354714399695,3.1040608747618137
996,AAPL,2019-05-10 00:00:00+00:00,197.18,198.85,192.77,197.419,41208712,194.8608966312,196.5112551735,190.5027641931,195.0970856681,41208712,0.77,1.0,204.88400000000001,203.29586839803238,44.03872785737455,2.286837825358731
997,AAPL,2019-05-13 00:00:00+00:00,185.72,189.48,182.85,187.71,57430623,183.53568172400003,187.25145904080003,180.699436804,185.5022766337,57430623,0.0,1.0,202.99499999999998,200.1002559620265,32.13185293416383,0.7063144923465643
998,AAPL,2019-05-14 00:00:00+00:00,188.66,189.7,185.41,186.41,36529677,186.4411033494,187.4688715434,183.2293277431,184.2175663912,36529677,0.0,1.0,201.794,198.02020942347625,36.84911358331542,-0.3055065177609322
999,AAPL,2019-05-15 00:00:00+00:00,190.92,191.75,186.02,186.27,26544718,188.6745226941,189.494760772,183.8321533184,184.0792129805,26544718,0.0,1.0,199.834,196.72926225557148,40.28510706589277,-0.9144773203493344
1000,AAPL,2019-05-16 00:00:00+00:00,190.08,192.4689,188.84,189.91,33031364,187.8444022297,190.2052055361,186.6189863061,187.6764016595,33031364,0.0,1.0,197.927,195.5203054818312,39.42645708749632,-1.4481783500656036
1001,AAPL,2019-05-17 00:00:00+00:00,189.0,190.9,186.76,186.93,32879090,186.7771044898,188.6547579211,184.563449918,184.7314504882,32879090,0.0,1.0,195.652,194.33479539422552,38.29625248461545,-1.9359705716374265
1002,AAPL,2019-05-20 00:00:00+00:00,183.09,184.349,180.2839,183.52,38612290,180.9366140795,182.1808065375,178.1635176091,181.3615566982,38612290,0.0,1.0,193.113,192.29028714073,32.76168204667526,-2.7675346133630967
1003,AAPL,2019-05-21 00:00:00+00:00,186.6,188.0,184.7,185.22,28364848,184.4053317343,185.7888658417,182.527678303,183.0415624,28364848,0.0,1.0,191.48700000000002,191.2556894787791,38.450913133488704,-3.1075060464716557
1004,AAPL,2019-05-22 00:00:00+00:00,182.78,185.71,182.55,184.66,29748556,180.6302600986,183.5257993375,180.4029652096,182.488148757,29748556,0.0,1.0,189.475,189.71465502809198,34.98179016680248,-3.643181601796357
1005,AAPL,2019-05-23 00:00:00+00:00,179.66,180.54,177.81,179.8,36529736,177.5469555166,178.4166055269,175.71871401759998,177.6853089273,36529736,0.0,1.0,187.369,187.88653593207528,32.40982195881037,-4.270241577030248
1006,AAPL,2019-05-24 00:00:00+00:00,178.97,182.14,178.62,180.2,23714686,176.86507084939998,179.9977873638,176.5191873225,178.08060438650003,23714686,0.0,1.0,185.548,186.26534758078887,31.852070879770636,-4.767906895780129
1007,AAPL,2019-05-28 00:00:00+00:00,178.23,180.59,177.91,178.92,27948160,176.13377424979998,178.4660174593,175.81753788240002,176.815658917,27948160,0.0,1.0,184.799,184.80437529337271,31.231314278169748,-5.162511839008289
1008,AAPL,2019-05-29 00:00:00+00:00,177.38,179.35,176.0,176.42,28481165,175.2937713989,177.2406015357,173.9300020645,174.34506229669998,28481165,0.0,1.0,183.671,183.45448887639586,30.496123252703498,-5.480649480124299
1009,AAPL,2019-05-30 00:00:00+00:00,178.3,179.23,176.67,177.95,21218412,176.2029509552,177.12201289790002,174.59212195880002,175.8570674283,21218412,0.0,1.0,182.409,182.5173090806875,32.3522884720616,-5.59405476042744
1010,AAPL,2019-05-31 00:00:00+00:00,175.07,177.99,174.99,176.23,27043584,173.0109401218,175.89659697419998,172.93188103,174.1572969536,27043584,0.0,1.0,180.908,181.16325288419887,29.385168137452723,-5.876818957127313
1011,AAPL,2019-06-03 00:00:00+00:00,173.3,177.92,170.27,175.6,40396069,171.2617577147,175.8274202689,168.267394611,173.5347066053,40396069,0.0,1.0,179.33800000000002,179.73357054161727,27.876400775675947,-6.172582143064517
1012,AAPL,2019-06-04 00:00:00+00:00,179.64,179.83,174.52,175.44,30967961,177.52719074360002,177.71495608669997,172.46740886540002,173.3765884216,30967961,0.0,1.0,178.993,179.71655771586867,39.799630978189526,-5.8282076346897895
1013,AAPL,2019-06-05 00:00:00+00:00,182.54,184.99,181.14,184.28,29773427,180.3930828231,182.8142675109,179.0095487157,182.1126180708,29773427,0.0,1.0,178.587,180.229910858438,44.3328716761179,-5.260641194969537
1014,AAPL,2019-06-06 00:00:00+00:00,185.22,185.47,182.1489,183.08,22526311,183.0415624,183.288622062,180.00658268779998,180.926731693,22526311,0.0,1.0,178.831,181.13719979326743,48.213879204158495,-4.5422271331377715
1015,AAPL,2019-06-07 00:00:00+00:00,190.15,191.92,185.77,186.51,30684393,187.9135789351,189.6627613422,183.5850936564,184.316390256,30684393,0.0,1.0,179.88,182.77589073994608,54.49836155446266,-3.5343274877352826
1016,AAPL,2019-06-10 00:00:00+00:00,192.58,195.37,191.62,191.81,26220851,190.3149988499,193.0721846781,189.3662897478,189.5540550909,26220851,0.0,1.0,181.24099999999999,184.5584560599559,57.25205392561267,-2.510539133214934
1017,AAPL,2019-06-11 00:00:00+00:00,194.81,196.0,193.6,194.86,26932882,192.5187710352,193.6947750264,191.323002271,192.5681829676,26932882,0.0,1.0,182.899,186.42237313996392,59.66450780722223,-1.5019238795797207
1018,AAPL,2019-06-12 00:00:00+00:00,194.19,195.97,193.385,193.95,18253189,191.9060630734,193.665127867,191.1105309616,191.6688857978,18253189,0.0,1.0,184.57999999999998,187.83466893269778,58.67309556199278,-0.7440410013233532
1019,AAPL,2019-06-13 00:00:00+00:00,194.15,196.79,193.6,194.7,21674625,191.8665335274,194.4754835584,191.323002271,192.4100647839,21674625,0.0,1.0,186.16500000000002,188.9829109449346,58.605436012314755,-0.1449699029592466
1020,AAPL,2019-06-14 00:00:00+00:00,192.74,193.5863,190.3,191.545,18761474,190.4731170336,191.3094634015,188.0618147323,189.2921718492,18761474,0.0,1.0,187.93200000000002,189.6660180458556,56.14753385191044,0.21356124137682286
1021,AAPL,2019-06-17 00:00:00+00:00,193.89,194.96,192.17,192.9,14669144,191.6095914789,192.6670068324,189.9098210042,190.6312352173,14669144,0.0,1.0,189.99099999999999,190.43401476479096,57.7055552874071,0.5837658559834438
1022,AAPL,2019-06-18 00:00:00+00:00,198.45,200.29,195.21,196.05,26551004,196.1159597142,197.9343188267,192.9140664944,193.7441869588,26551004,0.0,1.0,191.872,191.89146662573805,63.277015812773435,1.23092028787201
1023,AAPL,2019-06-19 00:00:00+00:00,197.87,199.88,197.31,199.68,21124235,195.5427812984,197.529140981,194.9893676554,197.3314932514,21124235,0.0,1.0,193.40500000000003,192.9784726937857,62.15548039741078,1.6776547255297487
1024,AAPL,2019-06-20 00:00:00+00:00,199.46,200.61,198.03,200.37,21513988,197.1140807488,198.2505551941,195.700899482,198.0133779186,21513988,0.0,1.0,194.829,194.15693220400647,64.03727990150976,2.135379373546158
1025,AAPL,2019-06-21 00:00:00+00:00,198.78,200.85,198.15,198.8,47800589,196.4420784681,198.4877324697,195.8194881198,196.4618432411,47800589,0.0,1.0,195.692,194.9974899850962,62.60355502506417,2.415415728846199
1026,AAPL,2019-06-24 00:00:00+00:00,198.58,200.16,198.17,198.54,18220421,196.2444307385,197.8058478025,195.8392528928,196.2049011926,18220421,0.0,1.0,196.292,195.64885544235142,62.162727430797204,2.591336910590144
1027,AAPL,2019-06-25 00:00:00+00:00,195.57,199.26,195.29,198.43,21070334,193.2698324077,196.9164330192,192.9931255863,196.0961949413,21070334,0.0,1.0,196.368,195.6345180891966,55.79497662608031,2.459522031209019
1028,AAPL,2019-06-26 00:00:00+00:00,199.8,200.99,197.35,197.77,26067512,197.4500818892,198.6260858804,195.0288972013,195.4439574335,26067512,0.0,1.0,196.929,196.3918784366154,61.72823244300028,2.6656554216516213
1029,AAPL,2019-06-27 00:00:00+00:00,199.74,201.57,199.57,200.29,20899717,197.3907875703,199.1992642963,197.2227870001,197.9343188267,20899717,0.0,1.0,197.488,197.00062781177627,61.60193012089001,2.7919917768798825
1030,AAPL,2019-06-28 00:00:00+00:00,197.92,199.495,197.05,198.68,31110642,195.5921932308,197.1486691015,194.7324256069,196.3432546033,31110642,0.0,1.0,198.006,197.16778639145332,57.74246071631135,2.7139704964817497
1031,AAPL,2019-07-01 00:00:00+00:00,201.55,204.49,200.65,203.17,27316739,199.1794995233,202.0849211487,198.2900847401,200.7804461332,27316739,0.0,1.0,198.772,197.96455250209817,62.754627613992206,2.9114869235603464
1032,AAPL,2019-07-02 00:00:00+00:00,202.73,203.1323,201.36,201.41,16935217,200.3456211281,200.7431895362,198.9917341802,199.0411461126,16935217,0.0,1.0,199.2,198.83099750171667,64.23948633508328,3.1271879769859083
1033,AAPL,2019-07-03 00:00:00+00:00,204.41,204.44,202.6901,203.28,11362045,202.0058620569,202.0355092163,200.306190406,200.8891523845,11362045,0.0,1.0,199.854,199.84536159231365,66.29945983288759,3.3945641530089006
1034,AAPL,2019-07-05 00:00:00+00:00,204.23,205.08,202.9,203.35,17265518,201.8279791002,202.6679819511,200.51362169830003,200.9583290899,17265518,0.0,1.0,200.33100000000002,200.64256857552934,65.86169717835605,3.5510034458701227
1035,AAPL,2019-07-08 00:00:00+00:00,200.02,201.4,198.41,200.81,25338628,197.6674943918,199.0312637261,196.0764301683,198.4482029237,25338628,0.0,1.0,200.455,200.5293742890695,56.47006118556575,3.2972621118341294
1036,AAPL,2019-07-09 00:00:00+00:00,201.24,201.51,198.81,199.2,20578015,198.8731455424,199.13996997740003,196.4717256276,196.8571387003,20578015,0.0,1.0,200.721,200.65857896378412,58.32465969659874,3.1582082220699306
1037,AAPL,2019-07-10 00:00:00+00:00,203.23,203.73,201.56,201.85,17897138,200.8397404521,201.3338597762,199.1893819098,199.4759711178,17897138,0.0,1.0,201.48700000000002,201.1261100612779,61.226507935216105,3.1720183286983286
1038,AAPL,2019-07-11 00:00:00+00:00,201.75,204.39,201.71,203.31,20191842,199.377147253,201.9860972839,199.337617707,200.918799544,20191842,0.0,1.0,201.68200000000002,201.239544595591,57.99236165882596,3.028627177724019
1039,AAPL,2019-07-12 00:00:00+00:00,203.3,204.0,202.2,202.45,17595212,200.9089171575,201.6006842112,199.8218546446,200.0689143066,17595212,0.0,1.0,202.038,201.6141728509381,60.35431215914393,3.005416137186046
1040,AAPL,2019-07-15 00:00:00+00:00,205.21,205.87,204.0,204.09,16947420,202.7964529754,203.4486904831,201.6006842112,201.6896256895,16947420,0.0,1.0,202.767,202.267959605313,63.107093696475886,3.105345764830787
1041,AAPL,2019-07-16 00:00:00+00:00,204.5,206.11,203.5,204.59,16866816,202.0948035352,203.6858677586,201.1065648871,202.1837450135,16866816,0.0,1.0,203.062,202.67378513161972,61.400395906879005,3.0916114757794446
1042,AAPL,2019-07-17 00:00:00+00:00,203.35,205.0915,203.27,204.05,14107450,200.9583290899,202.6793466956,200.8792699981,201.6500961436,14107450,0.0,1.0,203.124,202.79673328950707,58.634378265846856,2.953881061556558
1043,AAPL,2019-07-18 00:00:00+00:00,205.66,205.88,203.7,204.0,18582161,203.241160367,203.4585728696,201.3042126167,201.6006842112,18582161,0.0,1.0,203.249,203.31732723686943,62.30751709841321,2.9965836593983397
1044,AAPL,2019-07-19 00:00:00+00:00,202.59,206.5,202.36,205.79,20929307,200.2072677174,204.0712808314,199.9799728283,203.3696313913,20929307,0.0,1.0,203.08499999999998,203.185085921075,55.28179449661767,2.7509907242670124
1045,AAPL,2019-07-22 00:00:00+00:00,207.22,207.23,203.61,203.65,22277932,204.782812658,204.7926950445,201.2152711384,201.2548006843,22277932,0.0,1.0,203.805,203.9187066626977,62.203719848319025,2.8965690146995655
1046,AAPL,2019-07-23 00:00:00+00:00,208.84,208.91,207.29,208.46,18355210,206.3837592679,206.4529359733,204.8519893634,206.0082285817,18355210,0.0,1.0,204.565,204.8134872694799,64.28672765022463,3.106847515583212
1047,AAPL,2019-07-24 00:00:00+00:00,208.67,209.15,207.17,207.67,14991567,206.2157586978,206.6901132488,204.7334007256,205.2275200497,14991567,0.0,1.0,205.109,205.51467140230176,63.88881726347365,3.222628705556616
1048,AAPL,2019-07-25 00:00:00+00:00,207.02,209.24,206.73,208.89,13909535,204.5851649284,206.7790547272,204.2985757205,206.4331712003,13909535,0.0,1.0,205.63600000000002,205.78836751097415,60.00657610527987,3.1449914190052084
1049,AAPL,2019-07-26 00:00:00+00:00,207.74,209.73,207.14,207.48,17618874,205.296696755,207.2632916647,204.7037535662,205.0397547065,17618874,0.0,1.0,206.08,206.14320978170613,61.11690520210417,3.105760024481981
1050,AAPL,2019-07-29 00:00:00+00:00,209.68,210.64,208.44,208.46,21673389,207.2138797323,208.1625888345,205.9884638087,206.0082285817,21673389,0.0,1.0,206.527,206.78626254866865,64.01577806115696,3.194387735046604
1051,AAPL,2019-07-30 00:00:00+00:00,208.78,210.16,207.31,208.76,33935718,206.3244649491,207.6882342834,204.8717541364,206.3047001761,33935718,0.0,1.0,206.955,207.1487602670925,61.716991985793996,3.155627249192122
1052,AAPL,2019-07-31 00:00:00+00:00,213.04,221.37,211.3,216.42,69281361,210.5343615899,218.7663895286,208.8148263423,213.8746082205,69281361,0.0,1.0,207.92400000000004,208.2198947639848,67.6403400328148,3.429126842905106
1053,AAPL,2019-08-01 00:00:00+00:00,208.43,218.03,206.7435,213.9,54017922,205.9785814222,215.4656724439,204.3119169422,211.3842468273,54017922,0.0,1.0,208.20099999999996,208.25809571598757,57.30691613126315,3.236579495040303
1054,AAPL,2019-08-02 00:00:00+00:00,204.02,206.43,201.63,205.53,40862122,201.6204489841,204.002104126,199.2585586152,203.1126893428,40862122,0.0,1.0,208.344,207.48753285853527,49.51417331705509,2.6970443422112567
1055,AAPL,2019-08-05 00:00:00+00:00,193.34,198.649,192.58,197.99,52392969,191.0660602225,196.3126192052,190.3149988499,195.6613699361,52392969,0.0,1.0,206.956,204.9152541569834,36.55125146559398,1.3916302556106075
1056,AAPL,2019-08-06 00:00:00+00:00,197.0,198.067,194.04,196.31,35824787,194.6830136745,195.737464312,191.7578272762,194.0011290073,35824787,0.0,1.0,205.77200000000002,203.47611703753188,42.14154625003711,0.6449767090646787
1057,AAPL,2019-08-07 00:00:00+00:00,199.04,199.56,193.82,195.41,33364400,196.6990205166,197.2129046136,191.5404147736,193.111714224,33364400,0.0,1.0,204.80900000000003,202.66955030343516,45.04778072808592,0.21537661750801362
1058,AAPL,2019-08-08 00:00:00+00:00,203.43,203.53,199.39,200.2,27009523,201.0373881818,201.1362120466,197.0449040435,197.8453773484,27009523,0.0,1.0,204.45,202.80781388462879,50.77765584319029,0.22654034500629905
1059,AAPL,2019-08-09 00:00:00+00:00,200.99,202.76,199.29,201.3,24619746,199.3870296394,201.142913228,197.7005877747,199.6945572736,24619746,0.77,1.0,203.775,202.47730226924173,47.794681736068995,0.03806132415729735
1060,AAPL,2019-08-12 00:00:00+00:00,200.48,202.0516,199.15,199.62,22481889,198.88109708,200.4401629827,197.561704327,198.0279559014,22481889,0.0,1.0,202.855,202.11415640210686,47.170923564131094,-0.15072493233876116
1061,AAPL,2019-08-13 00:00:00+00:00,208.97,212.14,200.83,201.02,47539786,207.3033861573,210.4481042226,199.2283056992,199.4167903782,47539786,0.0,1.0,202.874,203.36067341990562,57.187689739907825,0.38034822775506427
1062,AAPL,2019-08-14 00:00:00+00:00,202.75,206.44,202.5869,203.16,36547443,201.1329929817,204.7935638528,200.9711937652,201.5397230785,36547443,0.0,1.0,201.845,203.24964188901367,49.74587327920202,0.2959143990223083
1063,AAPL,2019-08-15 00:00:00+00:00,201.74,205.14,199.67,203.46,27883363,200.1310481092,203.5039318386,198.0775571327,201.8373304664,27883363,0.0,1.0,201.176,202.97516154555666,48.63905280615747,0.145820494470712
1064,AAPL,2019-08-16 00:00:00+00:00,206.5,207.16,203.84,204.28,28813624,204.8530853303,205.5078215837,202.2142998244,202.65079066,28813624,0.0,1.0,201.424,203.61604126454637,53.85048970725433,0.4062788827055499
1065,AAPL,2019-08-19 00:00:00+00:00,210.35,212.7307,210.025,210.62,24431915,208.6723801416,211.0340931694,208.349972138,208.9402267907,24431915,0.0,1.0,203.125,204.8403973982652,57.598050954936554,0.9128342708359014
1066,AAPL,2019-08-20 00:00:00+00:00,210.36,213.35,210.32,210.88,26919529,208.6823003878,211.6484540205,208.6426194028,209.1981531935,26919529,0.0,1.0,204.461,205.84396150767157,57.60768021195857,1.3001032014698524
1067,AAPL,2019-08-21 00:00:00+00:00,212.64,213.65,211.6032,212.99,21564747,210.9441165358,211.9460614084,209.9155854033,211.291325155,21564747,0.0,1.0,205.821,207.0796048699131,59.846650197852746,1.7705833812945002
1068,AAPL,2019-08-22 00:00:00+00:00,212.46,214.435,210.75,213.19,22267819,210.7655521031,212.72480074,209.0691899921,211.4897300803,22267819,0.0,1.0,206.72400000000002,208.05785852992892,59.57911711513307,2.1046566460426277
1069,AAPL,2019-08-23 00:00:00+00:00,202.64,212.051,201.0,209.43,46882843,201.0238702728,210.3598140309,199.3969498857,207.7597174854,46882843,0.0,1.0,206.88899999999998,207.07279334266912,47.18613734522655,1.5590484443946764
1070,AAPL,2019-08-26 00:00:00+00:00,206.49,207.19,205.0573,205.86,26066130,204.8431650841,205.5375823225,203.421891402,204.2181895695,26066130,0.0,1.0,207.49,206.96683091672926,51.45001470998785,1.4209332044210043
1071,AAPL,2019-08-27 00:00:00+00:00,204.16,208.55,203.53,207.86,25897344,202.5317477048,206.8867358142,201.9067721902,206.2022388221,25897344,0.0,1.0,207.00900000000001,206.45649802277848,48.87813149631634,1.1106613417131825
1072,AAPL,2019-08-28 00:00:00+00:00,205.53,205.72,203.32,204.1,15957632,203.8908214428,204.0793061218,201.6984470187,202.47222622720005,15957632,0.0,1.0,207.28699999999998,206.28804383681873,50.44664455105355,0.9642014909681507
1073,AAPL,2019-08-29 00:00:00+00:00,209.01,209.32,206.655,208.5,21007652,207.3430671423,207.6505947765,205.0068491474,206.8371345829,21007652,0.0,1.0,208.01399999999998,206.78294495739715,54.283681886326946,1.1160725310856492
1074,AAPL,2019-08-30 00:00:00+00:00,208.74,210.45,207.2,210.16,21162561,207.0752204932,208.7715826042,205.5475025687,208.4838954626,21162561,0.0,1.0,208.238,207.13877314696134,53.93473389608223,1.2008025764075114
1075,AAPL,2019-09-03 00:00:00+00:00,205.7,206.98,204.22,206.43,20059574,204.0594656293,205.329257151,202.59126918240003,204.7836436065,20059574,0.0,1.0,207.773,206.87717802933201,50.03479308749822,1.010995032697764
1076,AAPL,2019-09-04 00:00:00+00:00,209.19,209.48,207.32,208.39,19216820,207.5216315751,207.8093187167,205.6665455239,206.728011874,19216820,0.0,1.0,207.656,207.29769111490802,54.135014094166486,1.1291686661707843
1077,AAPL,2019-09-05 00:00:00+00:00,213.28,213.97,211.51,212.0,23946984,211.5790122966,212.2635092888,209.8231287081,210.309220775,23946984,0.0,1.0,207.72000000000003,208.38538363947018,58.43933487496539,1.5351546335223532
1078,AAPL,2019-09-06 00:00:00+00:00,213.26,214.42,212.51,214.05,19362294,211.5591718041,212.7099203706,210.8151533344,212.3428712589,19362294,0.0,1.0,207.8,209.2716775232029,58.41046762455269,1.834144726079586
1079,AAPL,2019-09-09 00:00:00+00:00,214.17,216.44,211.07,214.84,27309401,212.461914214,214.7138101157,209.3866378725,213.1265707137,27309401,0.0,1.0,208.95299999999997,210.16228160989328,59.39333199084461,2.1200868814896126
1080,AAPL,2019-09-10 00:00:00+00:00,216.7,216.78,211.71,213.86,31777931,214.9717365186,215.0510984887,210.0215336333,212.1543865799,31777931,0.0,1.0,209.974,211.35095768082178,62.07669566506925,2.521778463289621
1081,AAPL,2019-09-11 00:00:00+00:00,223.59,223.71,217.73,218.07,44289646,221.8067861937,221.9258291489,215.9935218836,216.3308102566,44289646,0.0,1.0,211.917,213.57623810249055,68.23325752910696,3.357385503579735
1082,AAPL,2019-09-12 00:00:00+00:00,223.085,226.42,222.86,224.8,32226669,221.3058137575,224.6142158862,221.0826082166,223.0071359916,32226669,0.0,1.0,213.67249999999999,215.3051039020377,67.36997038689469,3.933517680404435
1083,AAPL,2019-09-13 00:00:00+00:00,218.75,220.79,217.02,220.0,39763296,217.0053870025,219.0291172401,215.289184399,218.2454177853,39763296,0.0,1.0,214.6465,215.93144864712175,60.31541140852453,3.9942649109035244
1084,AAPL,2019-09-16 00:00:00+00:00,219.9,220.13,217.56,217.73,21158141,218.1462153227,218.3743809868,215.8248776972,215.9935218836,21158141,0.0,1.0,215.7625,216.65300343855418,61.46811382296097,4.088078098207319
1085,AAPL,2019-09-17 00:00:00+00:00,220.7,220.82,219.12,219.96,18386468,218.9398350237,219.0588779789,217.3724361142,218.2057368003,18386468,0.0,1.0,217.2625,217.38882099518068,62.28873598205411,4.178808337853212
1086,AAPL,2019-09-18 00:00:00+00:00,222.77,222.85,219.44,221.06,25643093,220.9933260002,221.0726879703,217.6898839946,219.2969638892,25643093,0.0,1.0,218.6205,218.36721717787512,64.40135635778633,4.367399741133028
1087,AAPL,2019-09-19 00:00:00+00:00,220.96,223.76,220.37,222.01,22187876,219.1977614266,221.9754303802,218.6124668971,220.2393872842,22187876,0.0,1.0,219.38850000000002,218.83863223644326,61.17425944347402,4.320998136966153
1088,AAPL,2019-09-20 00:00:00+00:00,217.73,222.56,217.473,221.38,57977094,215.9935218836,220.7850008287,215.7385715547,219.6144117696,57977094,0.0,1.0,219.8355,218.6370627389081,55.8006637223554,3.977737642112146
1089,AAPL,2019-09-23 00:00:00+00:00,218.72,219.84,217.65,218.95,19419648,216.9756262637,218.0866938451,215.9141599135,217.2037919277,19419648,0.0,1.0,220.29049999999998,218.65214224092477,57.04608526932753,3.7424453724445925
1090,AAPL,2019-09-24 00:00:00+00:00,217.68,222.49,217.19,221.055,31434367,215.9439206523,220.7155591048,215.4578285854,219.2920037661,31434367,0.0,1.0,220.38850000000002,218.4753891062112,55.28377982023852,3.432487664044743
1091,AAPL,2019-09-25 00:00:00+00:00,221.03,221.5,217.1402,218.55,22481006,219.2672031504,219.7334547248,215.4084257591,216.8069820772,22481006,0.0,1.0,220.1325,218.93986381417278,59.61195040658894,3.417763104312172
1092,AAPL,2019-09-26 00:00:00+00:00,219.89,220.94,218.83,220.0,19088312,218.1362950764,219.1779209341,217.0847489726,218.2454177853,19088312,0.0,1.0,219.81300000000002,219.11261584795955,57.56984084006851,3.2763377301135677
1093,AAPL,2019-09-27 00:00:00+00:00,218.82,220.96,217.2814,220.54,25361285,217.0748287263,219.1977614266,215.5484996363,218.7811110835,25361285,0.0,1.0,219.82,219.05941296651238,55.64311143779223,3.0428410667942956
1094,AAPL,2019-09-30 00:00:00+00:00,223.97,224.58,220.79,220.9,26318583,222.1837555517,222.7888905738,219.0291172401,219.138239949,26318583,0.0,1.0,220.227,219.95224697260105,62.20035804321586,3.2360520449139756
1095,AAPL,2019-10-01 00:00:00+00:00,224.59,228.22,224.2,225.07,36187163,222.79881082,226.3998602135,222.4119212158,223.2749826407,36187163,0.0,1.0,220.61599999999999,220.79547479576448,62.91119889891902,3.400008770849155
1096,AAPL,2019-10-02 00:00:00+00:00,218.96,223.58,217.93,223.06,35767257,217.213712174,221.7968659475,216.1919268089,221.2810131418,35767257,0.0,1.0,220.23499999999999,220.46175210562546,53.13886385669795,3.0406015473414527
1097,AAPL,2019-10-03 00:00:00+00:00,220.82,220.96,215.132,218.43,30352686,219.0588779789,219.1977614266,213.4162419045,216.6879391221,30352686,0.0,1.0,220.221,220.52688808642083,55.59306641454103,2.872740029808739
1098,AAPL,2019-10-04 00:00:00+00:00,227.01,227.49,223.89,225.64,34755553,225.1995104157,225.6756822363,222.1043935816,223.8404366777,34755553,0.0,1.0,221.14899999999997,221.7056357070716,62.61092618412137,3.202275991516018
1099,AAPL,2019-10-07 00:00:00+00:00,227.06,229.93,225.84,226.27,30889269,225.249111647,228.0962223245,224.0388416029,224.4654121922,30889269,0.0,1.0,221.983,222.67915648760405,62.662255564101734,3.4279548675941953
1100,AAPL,2019-10-08 00:00:00+00:00,224.4,228.06,224.33,225.82,29282700,222.610326141,226.2411362733,222.5408844172,224.0190011104,29282700,0.0,1.0,222.65499999999997,222.9920371262215,58.09303919009291,3.353510056913649
1101,AAPL,2019-10-09 00:00:00+00:00,227.03,227.79,225.64,227.03,19029424,225.2193509082,225.9732896242,223.8404366777,225.2193509082,19029424,0.0,1.0,223.25499999999997,223.72621219418122,61.11233950744094,3.4667682815153285
1102,AAPL,2019-10-10 00:00:00+00:00,230.09,230.44,227.3,227.93,28962984,228.2549462647,228.6021548839,225.4871975573,226.1121730719,28962984,0.0,1.0,224.275,224.8832645225119,64.33226647522366,3.7600985910292763
1103,AAPL,2019-10-11 00:00:00+00:00,236.21,237.64,232.3075,232.95,41990210,234.3261369776,235.7447321932,230.4547608735,231.0921366959,41990210,0.0,1.0,226.01399999999998,226.94267097296427,69.73052598367728,4.435270786904567
1104,AAPL,2019-10-14 00:00:00+00:00,235.87,238.1342,234.6701,234.9,24413484,233.9888486047,236.2349907635,232.7985182556,233.0265847172,24413484,0.0,1.0,227.204,228.5658217051526,69.1047793699698,4.886584948494573
1105,AAPL,2019-10-15 00:00:00+00:00,235.32,237.65,234.88,236.39,23040483,233.4432350602,235.7546524395,233.0067442246,234.5047014104,23040483,0.0,1.0,228.277,229.79385412239756,68.04108887647098,5.1406164432047206
1106,AAPL,2019-10-16 00:00:00+00:00,234.37,235.24,233.2,233.37,19286694,232.5008116652,233.3638730901,231.3401428525,231.5087870389,19286694,0.0,1.0,229.81799999999998,230.62588064559802,66.1471586042569,5.205277968197521
1107,AAPL,2019-10-17 00:00:00+00:00,235.28,236.15,233.52,235.09,17272897,233.4035540752,234.2666155,231.6575907329,233.2150693962,17272897,0.0,1.0,231.26400000000004,231.4720841645802,67.09207989668927,5.269211892699616
1108,AAPL,2019-10-18 00:00:00+00:00,236.41,237.58,234.29,234.59,24248023,234.5245419029,235.6852107156,232.4214496951,232.719057083,24248023,0.0,1.0,232.204,232.36988704374747,68.27623073244345,5.349397025654838
1109,AAPL,2019-10-21 00:00:00+00:00,240.51,240.99,237.32,237.52,21811567,238.5918428707,239.0680146913,235.4272843128,235.6256892381,21811567,0.0,1.0,233.54900000000004,233.84990758124792,72.18686050393798,5.67832387311941
1110,AAPL,2019-10-22 00:00:00+00:00,239.96,242.2,239.6218,241.16,22684001,238.0462293262,240.2683644891,237.7107265976,239.2366588778,22684001,0.0,1.0,235.10500000000002,234.96083347556646,70.92381920914576,5.827445205199979
1111,AAPL,2019-10-23 00:00:00+00:00,243.18,243.24,241.22,242.1,19932545,241.2405486229,241.3000701005,239.2961803554,240.1691620265,19932545,0.0,1.0,236.72000000000003,236.45522738909986,73.81269019660809,6.1347346225827835
1112,AAPL,2019-10-24 00:00:00+00:00,243.58,244.8,241.805,244.51,17916255,241.6373584734,242.8476285175,239.8765147617,242.5599413759,17916255,0.0,1.0,238.06900000000002,237.75064059108172,74.15619752196012,6.337485765858901
